IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipRatioFrontLeft,TireCombinedSlipRatioFrontRight,TireCombinedSlipRatioRearLeft,TireCombinedSlipRatioRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders
1,2504421,8199.995,799.9995,5276.036,-0.3430808,0.6918218,3.436196,0.1253605,-0.06761426,38.67321,-0.008882284,-0.000302616,-0.147795,1.820921,0.04580647,-0.01408357,0.6709864,0.3232593,0.5401638,0.4611146,0.07377003,0.1202,-0.002889076,-0.001638142,119.0649,120.065,118.0466,118.0739,0,0,1,0,0,0,0,0,0,0,3.8,0,-0.01729914,-0.01318755,-0.004339657,-0.02235797,0.07577122,0.1209213,0.005213385,0.0224179,0.0380529,-0.009450689,0.02018099,0.00938195,2870,3,573,0,4
1,2504437,8199.995,799.9995,5287.543,-0.4688571,0.6897249,3.393846,0.1191769,-0.06058481,38.72822,-0.01589297,0.002664559,-0.1719254,1.82095,0.04558623,-0.01679639,0.6556153,0.3185749,0.5228896,0.4636526,0.06427422,0.1244838,-0.002703461,-0.001562688,119.2799,120.264,118.2356,118.246,0,0,1,0,0,0,0,0,0,0,3.8,0,-0.01414587,-0.009679868,-1.62E-05,-0.01687478,0.06581247,0.1248595,0.00270351,0.01694698,0.03595303,-0.01009063,0.01782113,0.00972867,2870,3,573,0,4
1,2504453,8199.995,799.9995,5300.397,-0.3945862,0.6970514,3.375628,0.1144629,-0.0620521,38.78281,-0.01476213,0.004695525,-0.173335,1.82102,0.04532064,-0.01970762,0.5700833,0.311381,0.6415712,0.4622574,0.07721318,0.1157177,-0.002276711,-0.001443767,119.7129,120.278,118.4146,118.4082,1,0,0,0,0,0,0,0,3.8,0,0,0,-0.01172503,-0.008651795,0.00254076,-0.01391755,0.07809835,0.1160407,0.00341158,0.01399224,0.02426834,-0.0110734,0.03403444,0.009538069,2870,3,573,0,4
1,2504468,8199.995,799.9995,5309.105,-0.2159568,0.7462714,3.38293,0.1135607,-0.05162528,38.8387,-0.01268893,-0.000661987,-0.1927234,1.821056,0.04507402,-0.02282345,0.4667398,0.3044731,0.7371832,0.4616294,0.08244171,0.1072264,-0.001526469,-0.001705219,120.0035,120.3004,118.5781,118.5848,1,0,0,0,0,0,0,0,3.8,0,0,0,-0.008224633,-0.005540606,0.02199529,-0.01274786,0.08285096,0.1073694,0.0220482,0.01286141,0.01015042,-0.01201711,0.04709615,0.009452283,2870,3,573,0,4
1,2504484,8199.995,799.9995,5317.296,-0.2094278,0.7857952,3.33884,0.1185665,-0.04389444,38.89412,-0.004614599,-0.005617301,-0.1934047,1.820996,0.04494773,-0.02606087,0.4609649,0.299037,0.6775837,0.4560219,0.1080623,0.09960416,-0.00161949,-0.001728666,120.4507,120.3686,118.7206,118.7536,1,0,0,0,0,0,0,0,3.8,0,0,0,-0.007756705,-0.005357555,0.0159107,-0.01517027,0.1083404,0.09974814,0.01599291,0.01526844,0.009361498,-0.01275974,0.03895416,0.008686237,2870,3,573,0,4
1,2504500,8199.995,799.9995,5325.282,-0.09831756,0.7161955,3.367307,0.1217165,-0.04065734,38.95035,-0.005867139,-0.007891975,-0.1893711,1.820879,0.0448662,-0.02925599,0.4678808,0.2965263,0.6173046,0.4460722,0.1032516,0.09889301,-0.002224844,-0.001848757,120.5313,120.5394,118.8794,118.9304,1,0,0,0,0,0,0,0,3.8,0,0,0,-0.008362154,-0.006164212,0.007288227,-0.01635319,0.1035896,0.09908494,0.007620248,0.01645736,0.0103063,-0.01310273,0.03071933,0.007326983,2870,3,573,0,4
1,2504515,8199.995,799.9995,5332.226,-0.2102437,0.599737,3.341136,0.1243601,-0.04120979,39.00622,-0.01027761,-0.009523956,-0.1865751,1.820735,0.04472234,-0.03238939,0.4565649,0.2952308,0.6046993,0.4381311,0.1042955,0.09930953,-0.002307751,-0.001861189,120.7333,120.7279,119.0512,119.111,0,0,1,0,0,0,0,0,0,0,3.8,0,-0.008149249,-0.00676444,0.004655966,-0.01727319,0.1046133,0.09953964,0.005196512,0.01737318,0.008760415,-0.01327971,0.02899731,0.006242141,2870,3,573,0,4
1,2504531,8199.995,799.9995,5343.901,-0.1011938,0.4410787,3.336779,0.1268492,-0.04877415,39.05865,0.001723289,-0.006201402,-0.1655496,1.820605,0.04467938,-0.03531595,0.447718,0.2943136,0.4859962,0.4304633,0.1468177,0.09861913,-0.002045269,-0.001467225,121.6623,120.8504,119.2097,119.2525,0,0,1,0,0,0,0,0,0,0,3.8,0,-0.011295,-0.009954398,-0.004935496,-0.01816434,0.1472515,0.09912024,0.005342495,0.0182235,0.007551819,-0.01340502,0.01278107,0.005194619,2870,3,573,0,4
1,2504546,8199.995,799.9995,5362.085,-0.2166219,0.1413583,3.278293,0.1244221,-0.06120837,39.11199,0.005818738,-0.001684024,-0.1366976,1.820543,0.04474698,-0.03779502,0.4258534,0.2931129,0.4599434,0.4216059,0.1428061,0.09812269,-0.002553277,-0.001518215,121.7745,121.0117,119.3731,119.3982,0,0,1,0,0,0,0,0,0,0,3.8,0,-0.01499756,-0.01381747,-0.0100437,-0.01820092,0.1435914,0.09909079,0.01036316,0.01826414,0.004564859,-0.01356904,0.009221949,0.003984608,2870,3,573,0,4
1,2504562,8199.995,799.9995,5378.079,-0.2217829,-0.1144745,3.263951,0.118578,-0.06782219,39.16515,0.01308534,0.002281299,-0.1208004,1.820548,0.04490958,-0.03989996,0.4040859,0.292197,0.4954555,0.4151232,0.1452225,0.102772,-0.002063981,-0.001546719,121.9926,121.2324,119.5433,119.5402,0,0,1,0,0,0,0,0,0,0,3.8,0,-0.01655222,-0.0155374,-0.004595122,-0.0166048,0.1461627,0.1039398,0.005037377,0.01667668,0.001591161,-0.01369417,0.01407333,0.003098987,2870,3,573,0,4
1,2504593,8199.995,799.9995,5389.159,-0.3042435,-0.2645948,3.232534,0.1109505,-0.06727058,39.21955,0.02108626,0.005557148,-0.1097182,1.820606,0.04521091,-0.04180617,0.3860011,0.2940195,0.4759924,0.4090025,0.1508929,0.1058364,-0.0021091,-0.001638828,122.2546,121.4238,119.7049,119.6857,0,0,0,0,0,0,0,0,0,0,0,0,-0.01669004,-0.01589327,-0.003121782,-0.01418249,0.1518131,0.1070231,0.00376747,0.01427686,-0.000879437,-0.01344519,0.01141443,0.002262838,2870,3,573,0,4
1,2504609,8199.995,799.9995,5394.03,-0.2884806,-0.4558289,3.253263,0.1057539,-0.07513535,39.27571,0.01739002,0.005991628,-0.08274151,1.820689,0.04553005,-0.04334871,0.371646,0.2998036,0.471972,0.4033863,0.1487599,0.1099772,-0.002694846,-0.002003559,122.3364,121.6687,119.8718,119.855,0,0,0,0,0,0,0,0,0,0,0,0,-0.01819372,-0.01756029,-0.006642901,-0.01463518,0.1498683,0.1113703,0.007168705,0.01477169,-0.002840504,-0.01265502,0.0108652,0.001495592,2870,3,573,0,4
1,2504625,8199.995,799.9995,5395.03,-0.1028668,-0.5987905,3.33326,0.09941387,-0.08140814,39.33316,0.01316392,0.006523828,-0.06624929,1.820784,0.04578518,-0.04455572,0.3606579,0.305996,0.4565355,0.3988854,0.1385525,0.1108733,-0.002594657,-0.002090469,122.3505,121.8524,120.0556,120.0334,0,0,0,0,0,0,0,0,0,0,0,0,-0.01865702,-0.01822061,-0.008051075,-0.01435703,0.139803,0.1123605,0.008458844,0.01450843,-0.00434161,-0.01180907,0.008756392,0.000880711,2870,3,573,0,4
1,2504640,8199.995,799.9995,5393.971,-0.2146215,-0.6604163,3.33712,0.09239483,-0.08656144,39.39141,0.006703836,0.006996373,-0.05599071,1.82089,0.04594871,-0.04554875,0.3539286,0.3088954,0.4445423,0.3955891,0.125234,0.1070737,-0.002597619,-0.002168993,122.3016,121.974,120.2435,120.2178,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182218,-0.01808131,-0.008550107,-0.01336291,0.1265527,0.1085897,0.008935992,0.0135378,-0.005260915,-0.01141297,0.007117987,0.000430398,2870,3,573,0,4
1,2504656,8199.995,799.9995,5393.637,-0.2192467,-0.627623,3.369312,0.08529186,-0.09204751,39.44936,-0.00101411,0.007255689,-0.04989988,1.821008,0.04599181,-0.04641597,0.3517516,0.3126764,0.4366098,0.3939361,0.1137933,0.1019695,-0.002526398,-0.002170819,122.2993,122.0636,120.4327,120.4046,0,0,0,0,0,0,0,0,0,0,0,0,-0.01717503,-0.01731888,-0.00819918,-0.01207308,0.1150821,0.1034298,0.008579583,0.01226669,-0.005558312,-0.01089644,0.006034315,0.000204586,2870,3,573,0,4
1,2504671,8199.995,799.9995,5394.416,-0.115238,-0.5325274,3.412109,0.07838726,-0.0981698,39.50666,-0.009180455,0.007348692,-0.04463788,1.821134,0.04590094,-0.04719134,0.3524555,0.3196061,0.4306461,0.4027927,0.1057839,0.09540684,-0.002443475,-0.002114795,122.3485,122.1343,120.6204,120.5916,0,0,0,0,0,0,0,0,0,0,0,0,-0.01599676,-0.01639548,-0.007659669,-0.01165944,0.1069866,0.09680536,0.008039968,0.01184968,-0.005462147,-0.009949759,0.005219594,0.001414493,2870,3,573,0,4
1,2504687,8199.995,799.9995,5398.556,-0.1944097,-0.3948347,3.396149,0.07150364,-0.1043499,39.56307,-0.01681861,0.007433584,-0.03864121,1.821269,0.04567845,-0.04787273,0.3550145,0.3300237,0.4271684,0.4104441,0.09773363,0.08733124,-0.002310628,-0.002003435,122.41,122.1895,120.8055,120.7755,0,0,0,0,0,0,0,0,0,0,0,0,-0.01495011,-0.01552467,-0.006979402,-0.01143434,0.09887046,0.0887004,0.007351942,0.01160853,-0.005112559,-0.008526593,0.0047445,0.002459764,2870,3,573,0,4
1,2504703,8199.995,799.9995,5403.918,-0.1660701,-0.2098918,3.385333,0.06483269,-0.1104474,39.61853,-0.02314138,0.007447728,-0.03225679,1.82141,0.04534153,-0.04844904,0.3584039,0.3424793,0.4268914,0.4130236,0.09450247,0.08208448,-0.002148799,-0.001918388,122.54,122.2815,120.9862,120.9545,0,0,0,0,0,0,0,0,0,0,0,0,-0.01405185,-0.01461744,-0.006100189,-0.01081529,0.09554146,0.08337584,0.006467584,0.01098411,-0.004649527,-0.006825015,0.004706666,0.002812162,2870,3,573,0,4
1,2504718,8199.995,799.9995,5411.511,-0.1087238,-0.02267995,3.374991,0.05651569,-0.1175401,39.67292,-0.0272994,0.006133899,-0.02786195,1.821547,0.0449171,-0.04893148,0.3618541,0.3558839,0.4315084,0.4192488,0.09481332,0.08020774,-0.001905601,-0.001864158,122.7461,122.4491,121.1592,121.1301,0,0,0,0,0,0,0,0,0,0,0,0,-0.02739481,-0.02787629,-0.004784302,-0.01037783,0.09869166,0.08491389,0.005149841,0.01054393,-0.004178196,-0.004993789,0.005337395,0.003662601,2870,3,573,0,4
1,2504734,8199.995,799.9995,5420.729,-0.1561289,0.1498938,3.345861,0.04332352,-0.1244883,39.72615,-0.02827821,0.000732499,-0.02769687,1.821625,0.04445161,-0.04938733,0.3621752,0.3662632,0.4376427,0.4281591,0.1032469,0.0842515,-0.001649,-0.001838505,123.0448,122.6867,121.314,121.3073,0,0,0,0,0,0,0,0,0,0,0,0,-0.04725659,-0.04782861,-0.003174883,-0.01020828,0.1135478,0.09688081,0.00357758,0.01037251,-0.004134327,-0.003575854,0.006175414,0.004879847,2870,3,573,0,4
1,2504750,8199.995,799.9995,5434.763,-0.3851972,0.2798983,3.279862,0.02858639,-0.1314942,39.77795,-0.02513671,-0.006935949,-0.02720819,1.821587,0.0440005,-0.04985279,0.3591324,0.3725135,0.4438487,0.4399222,0.1151434,0.08765242,-0.001445428,-0.001703763,123.4191,122.9196,121.4527,121.4819,0,0,0,0,0,0,0,0,0,0,0,0,-0.06554539,-0.06647979,-0.00206868,-0.01073276,0.1324922,0.1100114,0.002523628,0.01086715,-0.004550003,-0.002721988,0.00702323,0.006486818,2870,3,573,0,4
1,2504765,8199.995,799.9995,5451.794,-0.6438721,0.333892,3.215119,0.01482964,-0.1385815,39.82842,-0.01696109,-0.01616267,-0.02442148,1.821401,0.0436445,-0.0502881,0.3530613,0.3757471,0.4488498,0.4539635,0.1331061,0.09505723,-0.001294359,-0.001603855,123.8688,123.2221,121.5762,121.6489,0,0,0,0,0,0,0,0,0,0,0,0,-0.08355916,-0.0845356,-0.002090639,-0.0126037,0.1571603,0.1272091,0.00245889,0.01270534,-0.005379394,-0.00228025,0.007706434,0.008405037,2870,3,573,0,4
1,2504781,8199.995,799.9995,5470.301,-0.7677098,0.3263829,3.185202,0.003073692,-0.1423206,39.87877,-0.006843759,-0.02679921,-0.0231771,1.821039,0.04343933,-0.05069669,0.3444422,0.3753814,0.4548141,0.4681469,0.14743,0.1016648,-0.001259649,-0.001613726,124.2184,123.4979,121.6912,121.8147,0,0,0,0,0,0,0,0,0,0,0,0,-0.1016826,-0.1028896,-0.003034513,-0.01528594,0.1790948,0.1446444,0.003285572,0.01537088,-0.006556854,-0.002330206,0.008521236,0.01034265,2870,3,573,0,4
1,2504796,8199.995,799.9995,5488.434,-1.005867,0.2747748,3.146939,-0.005631447,-0.1419697,39.92905,0.004192107,-0.03867084,-0.02357328,1.820479,0.043404,-0.05111006,0.3336169,0.3732008,0.455554,0.4780457,0.1615862,0.1100055,-0.001257753,-0.001632595,124.5723,123.8087,121.8012,121.9819,0,0,0,0,0,0,0,0,0,0,0,0,-0.1198701,-0.1213374,-0.005294345,-0.01867283,0.2011937,0.1637802,0.005441694,0.01874406,-0.008035727,-0.002628095,0.008622311,0.01169494,2870,3,573,0,4
1,2504812,8199.995,799.9995,5503.466,-1.288944,0.1828233,3.119444,-0.01037884,-0.1380274,39.97989,0.01414039,-0.05160945,-0.02500146,1.819701,0.04353368,-0.05154999,0.3227949,0.3704781,0.4513722,0.483201,0.1760323,0.1200293,-0.001348288,-0.001710817,124.9247,124.14,121.9101,122.1539,0,0,0,0,0,0,0,0,0,0,0,0,-0.1386037,-0.1404483,-0.009193698,-0.02276455,0.2240499,0.1847505,0.009292037,0.02282875,-0.009514131,-0.003000058,0.00805103,0.01239921,2870,3,573,0,4
1,2504843,8199.995,799.9995,5516,-1.56294,0.05641561,3.098539,-0.01119995,-0.133449,40.03154,0.0199516,-0.06557918,-0.02657875,1.81869,0.04378019,-0.05202302,0.3140607,0.3680229,0.4436579,0.4854604,0.187774,0.1275497,-0.001579184,-0.001859199,125.2273,124.4424,122.0214,122.3351,0,0,0,0,0,0,0,0,0,0,0,0,-0.1582354,-0.1604875,-0.01474347,-0.02777195,0.2455556,0.2050004,0.0148278,0.02783411,-0.01070733,-0.003335461,0.006997161,0.01270787,2870,3,573,0,4
1,2504859,8199.995,799.9995,5526.06,-1.829002,-0.09071345,3.092576,-0.008655548,-0.1280679,40.08474,0.02258443,-0.08075614,-0.03170089,1.817414,0.04408223,-0.05257512,0.3076538,0.3667096,0.4323585,0.4838094,0.1974102,0.1331836,-0.0017198,-0.001937605,125.4927,124.7207,122.1409,122.529,0,0,0,0,0,0,0,0,0,0,0,0,-0.1790686,-0.181917,-0.02145571,-0.03359663,0.2665264,0.2254588,0.02152452,0.03365246,-0.01158258,-0.003514878,0.005453534,0.01248233,2870,3,573,0,4
1,2504875,8199.995,799.9995,5535.533,-2.165617,-0.2219208,3.109017,-0.001791,-0.1235287,40.13674,0.02298227,-0.09642238,-0.0386918,1.815898,0.04438452,-0.05323559,0.3021174,0.362974,0.4188614,0.4810144,0.2061197,0.1376831,-0.00182806,-0.001984062,125.7727,124.9837,122.2595,122.7248,0,0,0,0,0,0,0,0,0,0,0,0,-0.1987515,-0.202536,-0.02887427,-0.03995363,0.2863346,0.244903,0.02893209,0.04000286,-0.01233893,-0.004025206,0.003609672,0.0121005,2870,3,573,0,4
1,2504890,8199.995,799.9995,5542.619,-2.422982,-0.337109,3.128391,0.009694099,-0.120608,40.18812,0.02206389,-0.1122425,-0.04687791,1.814141,0.04466108,-0.0540283,0.2977212,0.3600274,0.4052196,0.478384,0.2198258,0.1441112,-0.001945953,-0.001992682,126.1239,125.2656,122.3772,122.921,0,0,0,0,0,0,0,0,0,0,0,0,-0.2195429,-0.2244045,-0.03743502,-0.04751888,0.3106807,0.2666935,0.03748557,0.04756064,-0.01293949,-0.004427746,0.001746044,0.01174115,2870,3,573,0,4
1,2504906,8199.995,799.9995,5557.319,-2.680212,-0.4377295,3.144999,0.03896523,-0.1189631,40.24369,0.02006915,-0.1209042,-0.04230596,1.812116,0.04490658,-0.05491367,0.2904958,0.360263,0.3937405,0.476389,0.2010184,0.1126244,-0.002648413,-0.00184979,125.8497,124.8516,122.5118,123.1183,0,0,0,0,0,0,0,0,0,0,0,0,-0.06913269,-0.07078958,-0.04850031,-0.05775347,0.212574,0.1330241,0.04857257,0.05778308,-0.01392657,-0.004395552,0.00017786,0.01146862,2870,3,573,0,4
1,2504921,8199.995,799.9995,5555.968,-2.563053,-0.5231744,3.199352,0.09648609,-0.1182677,40.30113,0.01804379,-0.1008306,-0.01309238,1.81028,0.04511621,-0.05540068,0.2849552,0.3616312,0.3866944,0.4751624,0.1711684,0.09805934,-0.003432733,-0.001262438,125.6674,124.9335,122.7309,123.2545,0,0,0,0,0,0,0,0,0,0,0,0,0.005767877,0.007100648,-0.05824396,-0.06636237,0.1712655,0.09831609,0.05834503,0.06637438,-0.01468349,-0.004208639,-0.000784718,0.01130105,2870,3,573,0,4
1,2504937,8199.995,799.9995,5545.145,-2.064244,-0.5642288,3.290024,0.135623,-0.118686,40.35942,0.01699901,-0.07966529,-0.001269035,1.80879,0.04532395,-0.05555188,0.2826574,0.3623004,0.3816454,0.4681797,0.1684463,0.1087976,-0.003162622,-0.001371891,125.8777,125.2242,122.9656,123.3808,0,0,0,0,0,0,0,0,0,0,0,0,-0.01055985,-0.009651874,-0.0617007,-0.06851252,0.168777,0.1092249,0.0617817,0.06852625,-0.01499739,-0.004117228,-0.001474462,0.01034714,2870,3,573,0,4
1,2504953,8199.995,799.9995,5532.854,-1.927438,-0.6022605,3.341612,0.1579218,-0.1198252,40.41991,0.01575246,-0.06037762,0.00122246,1.807611,0.04553583,-0.05559621,0.2793253,0.3596601,0.3780396,0.4617364,0.1659873,0.1111298,-0.003066389,-0.001499949,126.0359,125.3643,123.2004,123.519,0,0,0,0,0,0,0,0,0,0,0,0,-0.021322,-0.02082959,-0.06042425,-0.06611601,0.1673511,0.113065,0.060502,0.06613301,-0.01545259,-0.004477918,-0.001967065,0.009466894,2870,3,573,0,4
1,2504968,8199.995,799.9995,5533.909,-1.716454,-0.6267124,3.42678,0.1663828,-0.1212212,40.4761,0.01490203,-0.04411232,0.001527197,1.806769,0.04573838,-0.05561065,0.2785935,0.3584267,0.3749109,0.4594242,0.1501592,0.1018617,-0.002878716,-0.001463573,125.9551,125.3344,123.4154,123.653,0,0,0,0,0,0,0,0,0,0,0,0,-0.02740996,-0.02721562,-0.05678004,-0.06190274,0.1526404,0.1054348,0.05685296,0.06192004,-0.01555257,-0.00464642,-0.002394482,0.009151019,2870,3,573,0,4
1,2504984,8199.995,799.9995,5550.588,-1.687444,-0.6347687,3.383125,0.1650724,-0.1216767,40.52989,0.01385038,-0.03003514,0.000804433,1.80616,0.04594446,-0.05561894,0.2837824,0.3577617,0.3739428,0.4581605,0.1261395,0.08957385,-0.002655623,-0.001414849,125.7762,125.2902,123.6186,123.7853,0,0,0,0,0,0,0,0,0,0,0,0,-0.03073633,-0.03075433,-0.05134178,-0.05612499,0.1298303,0.0947064,0.05141042,0.05614283,-0.0148437,-0.004737258,-0.002526738,0.008978397,2870,3,573,0,4
1,2505000,8199.995,799.9995,5555.353,-1.66382,-0.6079308,3.319468,0.15695,-0.1213874,40.58532,0.0107758,-0.01859427,0.001083713,1.805754,0.04613125,-0.0556244,0.2857352,0.3582343,0.3741723,0.4573076,0.1288828,0.09515543,-0.002711949,-0.001597502,126.0329,125.513,123.8181,123.9275,0,0,0,0,0,0,0,0,0,0,0,0,-0.03181477,-0.0321099,-0.04505984,-0.04962534,0.1327514,0.1004271,0.04514138,0.04965105,-0.01457693,-0.004672706,-0.002495378,0.008861877,2870,3,573,0,4
1,2505015,8199.995,799.9995,5559.415,-1.592204,-0.5583149,3.343284,0.1445389,-0.1212261,40.63963,0.006449328,-0.009788873,0.003627655,1.805529,0.04625563,-0.05559599,0.2854321,0.3608907,0.3712433,0.4546367,0.125049,0.09094459,-0.002658747,-0.001696384,126.1608,125.5911,124.0126,124.0768,0,0,0,0,0,0,0,0,0,0,0,0,-0.03138253,-0.03195537,-0.03946568,-0.04346154,0.1289268,0.09639535,0.03955514,0.04349463,-0.01461834,-0.004309803,-0.002895512,0.008497,2870,3,573,0,4
1,2505031,8199.995,799.9995,5563.384,-1.401571,-0.4660358,3.339386,0.128767,-0.1212698,40.6956,0.000578657,-0.002738858,0.008124238,1.805431,0.04630398,-0.05549788,0.2896747,0.3677917,0.3725263,0.4543286,0.1194492,0.08665889,-0.002573115,-0.001759017,126.2457,125.6671,124.2099,124.237,0,0,0,0,0,0,0,0,0,0,0,0,-0.02994051,-0.03078517,-0.03361491,-0.03735813,0.1231444,0.09196461,0.03371325,0.03739952,-0.01403874,-0.003367044,-0.002720237,0.008454911,2870,3,573,0,4
1,2505046,8199.995,799.9995,5566.354,-1.521482,-0.3415992,3.314943,0.1111479,-0.1195679,40.7513,-0.006818573,0.002116567,0.01207396,1.80544,0.0462422,-0.05532378,0.2948517,0.3769974,0.3817082,0.454497,0.1094445,0.07966305,-0.002413766,-0.001855618,126.2685,125.7247,124.4052,124.4041,0,0,0,0,0,0,0,0,0,0,0,0,-0.02751468,-0.02867569,-0.02746592,-0.03188907,0.1128502,0.08466697,0.02757178,0.03194301,-0.01333151,-0.002109446,-0.001465887,0.008477911,2870,3,573,0,4
1,2505062,8199.995,799.9995,5568.365,-1.281259,-0.1394074,3.320136,0.09341049,-0.1177009,40.80708,-0.01460337,0.005320604,0.0168406,1.805518,0.0460582,-0.05507365,0.3069297,0.3876925,0.3837212,0.455112,0.1037515,0.07539206,-0.002289571,-0.001873354,126.3465,125.8152,124.5955,124.5765,0,0,0,0,0,0,0,0,0,0,0,0,-0.02461356,-0.02589238,-0.02217978,-0.02694868,0.1066312,0.07971436,0.02229764,0.02701372,-0.0116815,-0.000648364,-0.001190893,0.008561924,2870,3,573,0,4
1,2505093,8199.995,799.9995,5570.512,-1.23766,0.07352331,3.329598,0.07639027,-0.1166978,40.86182,-0.02277538,0.007663334,0.02195192,1.805647,0.04574497,-0.05474026,0.326273,0.4001604,0.3852432,0.4577948,0.09562779,0.07182087,-0.002213601,-0.001858135,126.3887,125.9484,124.781,124.7493,0,0,0,0,0,0,0,0,0,0,0,0,-0.02196386,-0.02304209,-0.01797689,-0.02294147,0.09811772,0.07542662,0.01811267,0.02301659,-0.009038992,0.001054898,-0.000982963,0.008928433,2870,3,573,0,4
1,2505109,8199.995,799.9995,5577.352,-0.9385167,0.3150446,3.347317,0.06028843,-0.1166711,40.91573,-0.02971758,0.009378874,0.02666139,1.805817,0.0453031,-0.05432036,0.3419035,0.4113064,0.3926452,0.465204,0.08762073,0.07002726,-0.002012863,-0.001761102,126.4481,126.0933,124.9625,124.9205,0,0,0,0,0,0,0,0,0,0,0,0,-0.01929334,-0.0200478,-0.0133771,-0.01960842,0.08971971,0.07284046,0.01352769,0.01968735,-0.006903678,0.002577573,2.82E-05,0.009940609,2870,3,573,0,4
1,2505125,8199.995,799.9995,5583.689,-0.9029056,0.5398837,3.294582,0.04325867,-0.1173014,40.96896,-0.03369094,0.009296697,0.03057171,1.806008,0.0447739,-0.05382478,0.345312,0.4224361,0.3999642,0.4733726,0.08921367,0.07031419,-0.001799753,-0.001705885,126.6795,126.2631,125.1341,125.0888,0,0,0,0,0,0,0,0,0,0,0,0,-0.03090081,-0.03164891,-0.009169214,-0.01701211,0.09441366,0.07710861,0.009344175,0.01709742,-0.006438032,0.004098013,0.001028091,0.01105653,2870,3,573,0,4
1,2505140,8199.995,799.9995,5592.068,-0.9599609,0.720057,3.239094,0.02216816,-0.1191469,41.02109,-0.03419109,0.004479259,0.03117932,1.806152,0.04420933,-0.05329686,0.3515258,0.4319653,0.4167301,0.4828584,0.0977162,0.07490057,-0.001540622,-0.001706787,126.9658,126.5215,125.2866,125.2601,0,0,0,0,0,0,0,0,0,0,0,0,-0.04944049,-0.05025694,-0.004835796,-0.01480946,0.1095117,0.09019898,0.005075277,0.01490749,-0.005589157,0.005399816,0.003318511,0.01235241,2870,3,573,0,4
1,2505156,8199.995,799.9995,5600.78,-0.9607844,0.8656332,3.213721,0.000828743,-0.1196718,41.07307,-0.03117688,-0.003802949,0.02821643,1.806179,0.04366201,-0.05279932,0.3557923,0.4354837,0.4383524,0.4950778,0.1062238,0.08158792,-0.001384513,-0.001685004,127.2638,126.8039,125.424,125.4357,0,0,0,0,0,0,0,0,0,0,0,0,-0.06679398,-0.06760667,-0.000638907,-0.01383013,0.1254788,0.1059587,0.00152482,0.0139324,-0.005006306,0.005880475,0.006272376,0.01402172,2870,3,573,0,4
1,2505171,8199.995,799.9995,5615.928,-1.048593,0.9646404,3.190022,-0.0179472,-0.1195374,41.12316,-0.02452524,-0.01398427,0.02582807,1.806044,0.04319627,-0.05236192,0.3455669,0.4347984,0.4515851,0.5042498,0.116509,0.08511879,-0.001205729,-0.00161506,127.5765,127.0294,125.546,125.6051,0,0,0,0,0,0,0,0,0,0,0,0,-0.08273936,-0.08408704,0.001435204,-0.01382975,0.1428991,0.1196488,0.001874459,0.01392374,-0.006403215,0.005786851,0.00808011,0.01527473,2870,3,573,0,4
1,2505187,8199.995,799.9995,5635.056,-1.158575,0.9632704,3.143214,-0.03321266,-0.1186622,41.17221,-0.01565558,-0.02616003,0.02558156,1.805713,0.04285204,-0.05195001,0.331226,0.4326785,0.4507453,0.5144486,0.1304729,0.08922909,-0.001136883,-0.001606689,127.9553,127.2782,125.6556,125.773,0,0,0,0,0,0,0,0,0,0,0,0,-0.09984917,-0.1019632,0.000515774,-0.01559506,0.1642956,0.1354929,0.001248409,0.01567761,-0.008362353,0.005497247,0.007965378,0.016668,2870,3,573,0,4
